"","source","value"
"3713","jpt",-2
"3714","jpt",-1
"3715","jpt",-2
"3716","jpt",-2
"3717","jpt",-1
"3718","jpt",4
"3719","jpt",-3
"3720","jpt",-1
"3721","jpt",-1
"3722","jpt",-2
"3723","jpt",2
"3724","jpt",-1
"3725","jpt",-2
"3726","jpt",-2
"3727","jpt",1
"3728","jpt",1
"3729","jpt",-2
"3730","jpt",-2
"3731","jpt",-2
"3732","jpt",2
"3733","jpt",2
"3734","jpt",1
"3735","jpt",2
"3736","jpt",1
"3737","jpt",1
"3738","jpt",2
"3739","jpt",-2
"3740","jpt",-3
"3741","jpt",1
"3742","jpt",-1
"3743","jpt",-1
"3744","jpt",-3
"3745","jpt",1
"3746","jpt",1
"3747","jpt",-3
"3748","jpt",-3
"3749","jpt",-1
"3750","jpt",1
"3751","jpt",-2
"3752","jpt",2
"3753","jpt",-2
"3754","jpt",2
"3755","jpt",-2
"3756","jpt",2
"3757","jpt",2
"3758","jpt",-1
"3759","jpt",-2
"3760","jpt",1
"3761","jpt",-2
"3762","jpt",1
"3763","jpt",1
"3764","jpt",-1
"3765","jpt",1
"3766","jpt",-2
"3767","jpt",-2
"3768","jpt",-2
"3769","jpt",-1
"3770","jpt",1
"3771","jpt",-1
"3772","jpt",-1
"3773","jpt",-1
"3774","jpt",1
"3775","jpt",-1
"3776","jpt",-2
"3777","jpt",1
"3778","jpt",-3
"3779","jpt",-2
"3780","jpt",1
"3781","jpt",2
"3782","jpt",-2
"3783","jpt",2
"3784","jpt",-2
"3785","jpt",-1
"3786","jpt",2
"3787","jpt",2
"3788","jpt",2
"3789","jpt",2
"3790","jpt",-2
"3791","jpt",-2
"3792","jpt",-2
"3793","jpt",1
"3794","jpt",2
"3795","jpt",1
"3796","jpt",2
"3797","jpt",2
"3798","jpt",3
"3799","jpt",-2
"3800","jpt",1
"3801","jpt",-2
"3802","jpt",1
"3803","jpt",1
"3804","jpt",2
"3805","jpt",-2
"3806","jpt",2
"3807","jpt",-1
"3808","jpt",1
"3809","jpt",2
"3810","jpt",1
"3811","jpt",1
"3812","jpt",2
"3813","jpt",2
"3814","jpt",2
"3815","jpt",2
"3816","jpt",1
"3817","jpt",2
"3818","jpt",1
"3819","jpt",3
"3820","jpt",2
"3821","jpt",1
"3822","jpt",1
"3823","jpt",1
"3824","jpt",1
"3825","jpt",2
"3826","jpt",-2
"3827","jpt",-2
"3828","jpt",2
"3829","jpt",1
"3830","jpt",2
"3831","jpt",-2
"3832","jpt",-2
"3833","jpt",-1
"3834","jpt",2
"3835","jpt",2
"3836","jpt",-1
"3837","jpt",1
"3838","jpt",1
"3839","jpt",2
"3840","jpt",-1
"3841","jpt",-3
"3842","jpt",2
"3843","jpt",-2
"3844","jpt",2
"3845","jpt",-2
"3846","jpt",-2
"3847","jpt",-1
"3848","jpt",-2
"3849","jpt",-1
"3850","jpt",-2
"3851","jpt",-2
"3852","jpt",-2
"3853","jpt",-1
"3854","jpt",4
"3855","jpt",4
"3856","jpt",1
"3857","jpt",1
"3858","jpt",1
"3859","jpt",2
"3860","jpt",1
"3861","jpt",1
"3862","jpt",-1
"3863","jpt",1
"3864","jpt",1
"3865","jpt",1
"3866","jpt",4
"3867","jpt",4
"3868","jpt",1
"3869","jpt",1
"3870","jpt",1
"3871","jpt",2
"3872","jpt",2
"3873","jpt",2
"3874","jpt",1
"3875","jpt",-1
"3876","jpt",-1
"3877","jpt",2
"3878","jpt",2
"3879","jpt",2
"3880","jpt",-2
"3881","jpt",1
"3882","jpt",2
"3883","jpt",2
"3884","jpt",-1
"3885","jpt",1
"3886","jpt",2
"3887","jpt",-1
"3888","jpt",2
"3889","jpt",1
"3890","jpt",1
"3891","jpt",2
"3892","jpt",1
"3893","jpt",1
"3894","jpt",1
"3895","jpt",-2
"3896","jpt",-2
"3897","jpt",2
"3898","jpt",1
"3899","jpt",2
"3900","jpt",-2
"3901","jpt",-2
"3902","jpt",-2
"3903","jpt",1
"3904","jpt",-1
"3905","jpt",1
"3906","jpt",2
"3907","jpt",1
"3908","jpt",2
"3909","jpt",2
"3910","jpt",2
"3911","jpt",2
"3912","jpt",-2
"3913","jpt",2
"3914","jpt",-1
"3915","jpt",1
"3916","jpt",2
"3917","jpt",1
"3918","jpt",1
"3919","jpt",2
"3920","jpt",2
"3921","jpt",2
"3922","jpt",-1
"3923","jpt",-3
"3924","jpt",1
"3925","jpt",2
"3926","jpt",-2
"3927","jpt",3
"3928","jpt",3
"3929","jpt",-2
"3930","jpt",1
"3931","jpt",-2
"3932","jpt",2
"3933","jpt",2
"3934","jpt",-1
"3935","jpt",-3
"3936","jpt",-2
"3937","jpt",1
"3938","jpt",2
"3939","jpt",2
"3940","jpt",-3
"3941","jpt",2
"3942","jpt",-2
"3943","jpt",-1
"3944","jpt",-1
"3945","jpt",2
"3946","jpt",2
"3947","jpt",-2
"3948","jpt",2
"3949","jpt",-1
"3950","jpt",1
"3951","jpt",2
"3952","jpt",1
"3953","jpt",1
"3954","jpt",2
"3955","jpt",2
"3956","jpt",1
"3957","jpt",2
"3958","jpt",1
"3959","jpt",2
"3960","jpt",-1
"3961","jpt",1
"3962","jpt",1
"3963","jpt",1
"3964","jpt",1
"3965","jpt",1
"3966","jpt",2
"3967","jpt",-2
"3968","jpt",-1
"3969","jpt",1
"3970","jpt",-1
"3971","jpt",2
"3972","jpt",2
"3973","jpt",3
"3974","jpt",-2
"3975","jpt",2
"3976","jpt",2
"3977","jpt",2
"3978","jpt",2
"3979","jpt",2
"3980","jpt",3
"3981","jpt",3
"3982","jpt",-2
"3983","jpt",2
"3984","jpt",-2
"3985","jpt",1
"3986","jpt",-2
"3987","jpt",-1
"3988","jpt",2
"3989","jpt",-2
"3990","jpt",1
"3991","jpt",1
"3992","jpt",-1
"3993","jpt",1
"3994","jpt",1
"3995","jpt",-2
"3996","jpt",-2
"3997","jpt",2
"3998","jpt",-2
"3999","jpt",-2
"4000","jpt",-1
"4001","jpt",-2
"4002","jpt",2
"4003","jpt",-2
"4004","jpt",-1
"4005","jpt",-2
"4006","jpt",2
"4007","jpt",1
"4008","jpt",2
"4009","jpt",2
"4010","jpt",-2
"4011","jpt",-1
"4012","jpt",2
"4013","jpt",-1
"4014","jpt",2
"4015","jpt",2
"4016","jpt",-2
"4017","jpt",2
"4018","jpt",-1
"4019","jpt",1
"4020","jpt",-2
"4021","jpt",-2
"4022","jpt",-2
"4023","jpt",2
"4024","jpt",1
"4025","jpt",-2
"4026","jpt",2
"4027","jpt",-2
"4028","jpt",-2
"4029","jpt",1
"4030","jpt",1
"4031","jpt",2
"4032","jpt",1
"4033","jpt",1
"4034","jpt",-2
"4035","jpt",2
"4036","jpt",-3
"4037","jpt",1
"4038","jpt",-2
"4039","jpt",-3
"4040","jpt",-2
"4041","jpt",-2
"4042","jpt",-2
"4043","jpt",2
"4044","jpt",2
"4045","jpt",2
"4046","jpt",2
"4047","jpt",-2
"4048","jpt",2
"4049","jpt",-1
"4050","jpt",-1
"4051","jpt",-2
"4052","jpt",2
"4053","jpt",-2
"4054","jpt",1
"4055","jpt",4
"4056","jpt",2
"4057","jpt",-1
"4058","jpt",2
"4059","jpt",-2
"4060","jpt",-1
"4061","jpt",1
"4062","jpt",-2
"4063","jpt",-1
"4064","jpt",2
"4065","jpt",-2
"4066","jpt",-2
"4067","jpt",-2
"4068","jpt",2
"4069","jpt",-1
"4070","jpt",2
"4071","jpt",1
"4072","jpt",-1
"4073","jpt",-2
"4074","jpt",2
"4075","jpt",1
"4076","jpt",-2
"4077","jpt",-1
"4078","jpt",-2
"4079","jpt",-1
"4080","jpt",-2
"4081","jpt",2
"4082","jpt",2
"4083","jpt",-2
"4084","jpt",1
"4085","jpt",1
"4086","jpt",-2
"4087","jpt",1
"4088","jpt",-2
"4089","jpt",-2
"4090","jpt",2
"4091","jpt",1
"4092","jpt",-1
"4093","jpt",-2
"4094","jpt",2
"4095","jpt",1
"4096","jpt",1
"4097","jpt",1
"4098","jpt",1
"4099","jpt",-1
"4100","jpt",-1
"4101","jpt",2
"4102","jpt",2
"4103","jpt",1
"4104","jpt",-2
"4105","jpt",2
"4106","jpt",-1
"4107","jpt",-2
"4108","jpt",2
"4109","jpt",2
"4110","jpt",1
"4111","jpt",2
"4112","jpt",2
"4113","jpt",2
"4114","jpt",2
"4115","jpt",-3
"4116","jpt",-2
"4117","jpt",2
"4118","jpt",-2
"4119","jpt",-1
"4120","jpt",-2
"4121","jpt",-2
"4122","jpt",-2
"4123","jpt",2
"4124","jpt",-1
"4125","jpt",1
"4126","jpt",-2
"4127","jpt",1
"4128","jpt",1
"4129","jpt",-1
"4130","jpt",2
"4131","jpt",5
"4132","jpt",1
"4133","jpt",1
"4134","jpt",-1
"4135","jpt",-2
"4136","jpt",-2
"4137","jpt",2
"4138","jpt",1
"4139","jpt",2
"4140","jpt",1
"4141","jpt",2
"4142","jpt",1
"4143","jpt",1
"4144","jpt",-2
"4145","jpt",-2
"4146","jpt",-3
"4147","jpt",-1
"4148","jpt",3
"4149","jpt",3
"4150","jpt",-2
"4151","jpt",-2
"4152","jpt",2
"4153","jpt",-2
"4154","jpt",2
"4155","jpt",2
"4156","jpt",2
"4157","jpt",-2
"4158","jpt",-2
"4159","jpt",1
"4160","jpt",-2
"4161","jpt",1
"4162","jpt",-1
"4163","jpt",2
"4164","jpt",2
"4165","jpt",-1
"4166","jpt",-2
"4167","jpt",-1
"4168","jpt",2
"4169","jpt",-1
"4170","jpt",-2
"4171","jpt",2
"4172","jpt",-1
"4173","jpt",1
"4174","jpt",2
"4175","jpt",-1
"4176","jpt",1
"4177","jpt",-2
"4178","jpt",1
"4179","jpt",2
"4180","jpt",-1
"4181","jpt",1
"4182","jpt",2
"4183","jpt",-1
"4184","jpt",-1
"4185","jpt",-2
"4186","jpt",-1
"4187","jpt",2
"4188","jpt",-2
"4189","jpt",1
"4190","jpt",-2
"4191","jpt",-1
"4192","jpt",1
"4193","jpt",-2
"4194","jpt",-2
"4195","jpt",-2
"4196","jpt",-2
"4197","jpt",2
"4198","jpt",2
"4199","jpt",2
"4200","jpt",2
"4201","jpt",3
"4202","jpt",2
"4203","jpt",1
"4204","jpt",2
"4205","jpt",1
"4206","jpt",-2
"4207","jpt",-1
"4208","jpt",2
"4209","jpt",-2
"4210","jpt",1
"4211","jpt",-3
"4212","jpt",2
"4213","jpt",1
"4214","jpt",2
"4215","jpt",1
"4216","jpt",-2
"4217","jpt",-3
"4218","jpt",1
"4219","jpt",2
"4220","jpt",-2
"4221","jpt",2
"4222","jpt",1
"4223","jpt",-2
"4224","jpt",-2
"4225","jpt",-1
"4226","jpt",-2
"4227","jpt",-2
"4228","jpt",2
"4229","jpt",1
"4230","jpt",3
"4231","jpt",1
"4232","jpt",4
"4233","jpt",1
"4234","jpt",-1
"4235","jpt",-2
"4236","jpt",-2
"4237","jpt",2
"4238","jpt",1
"4239","jpt",-1
"4240","jpt",-2
"4241","jpt",1
"4242","jpt",-2
"4243","jpt",-2
"4244","jpt",-2
"4245","jpt",-2
"4246","jpt",-2
"4247","jpt",-1
"4248","jpt",-2
"4249","jpt",1
"4250","jpt",2
"4251","jpt",-2
"4252","jpt",1
"4253","jpt",2
"4254","jpt",-1
"4255","jpt",-3
"4256","jpt",-1
"4257","jpt",-2
"4258","jpt",2
"4259","jpt",-2
"4260","jpt",1
"4261","jpt",-1
"4262","jpt",1
"4263","jpt",-1
"4264","jpt",-1
"4265","jpt",3
"4266","jpt",-2
"4267","jpt",-1
"4268","jpt",-1
"4269","jpt",-1
"4270","jpt",2
"4271","jpt",2
"4272","jpt",2
"4273","jpt",2
"4274","jpt",-2
"4275","jpt",3
"4276","jpt",1
"4277","jpt",1
"4278","jpt",2
"4279","jpt",1
"4280","jpt",2
"4281","jpt",2
"4282","jpt",1
"4283","jpt",-2
"4284","jpt",-2
"4285","jpt",-1
"4286","jpt",2
"4287","jpt",1
"4288","jpt",1
"4289","jpt",-1
"4290","jpt",2
"4291","jpt",2
"4292","jpt",2
"4293","jpt",-2
"4294","jpt",-2
"4295","jpt",-1
"4296","jpt",1
"4297","jpt",-1
"4298","jpt",-1
"4299","jpt",1
"4300","jpt",2
"4301","jpt",-1
"4302","jpt",1
"4303","jpt",-4
"4304","jpt",-4
"4305","jpt",-1
"4306","jpt",2
"4307","jpt",-1
"4308","jpt",2
"4309","jpt",1
"4310","jpt",1
"4311","jpt",-1
"4312","jpt",-1
"4313","jpt",-2
"4314","jpt",-1
"4315","jpt",-2
"4316","jpt",2
"4317","jpt",2
"4318","jpt",-1
"4319","jpt",-2
"4320","jpt",2
"4321","jpt",-1
"4322","jpt",-1
"4323","jpt",1
"4324","jpt",-1
"4325","jpt",-3
"4326","jpt",2
"4327","jpt",2
"4328","jpt",1
"4329","jpt",1
"4330","jpt",1
"4331","jpt",-2
"4332","jpt",-1
"4333","jpt",-3
"4334","jpt",-2
"4335","jpt",2
"4336","jpt",-2
"4337","jpt",-1
"4338","jpt",-2
"4339","jpt",1
"4340","jpt",1
"4341","jpt",2
"4342","jpt",2
"4343","jpt",2
"4344","jpt",-1
"4345","jpt",-2
"4346","jpt",-2
"4347","jpt",-1
"4348","jpt",-2
"4349","jpt",-2
"4350","jpt",1
"4351","jpt",-1
"4352","jpt",2
"4353","jpt",1
"4354","jpt",-1
"4355","jpt",-1
"4356","jpt",1
"4357","jpt",2
"4358","jpt",1
"4359","jpt",1
"4360","jpt",3
"4361","jpt",-1
"4362","jpt",-1
"4363","jpt",1
"4364","jpt",-2
"4365","jpt",-2
"4366","jpt",-1
"4367","jpt",-2
"4368","jpt",1
"4369","jpt",-2
"4370","jpt",2
"4371","jpt",1
"4372","jpt",2
"4373","jpt",2
"4374","jpt",2
"4375","jpt",-2
"4376","jpt",1
"4377","jpt",-2
"4378","jpt",-1
"4379","jpt",-2
"4380","jpt",1
"4381","jpt",1
"4382","jpt",-2
"4383","jpt",-3
"4384","jpt",-1
"4385","jpt",2
"4386","jpt",-2
"4387","jpt",2
"4388","jpt",-3
"4389","jpt",-2
"4390","jpt",-1
"4391","jpt",-2
"4392","jpt",2
"4393","jpt",-3
"4394","jpt",1
"4395","jpt",-2
"4396","jpt",-1
"4397","jpt",-2
"4398","jpt",-1
"4399","jpt",1
"4400","jpt",-2
"4401","jpt",-2
"4402","jpt",-2
"4403","jpt",-2
"4404","jpt",-1
"4405","jpt",2
"4406","jpt",-2
"4407","jpt",2
"4408","jpt",-2
"4409","jpt",-1
"4410","jpt",-2
"4411","jpt",-2
"4412","jpt",1
"4413","jpt",1
"4414","jpt",1
"4415","jpt",1
"4416","jpt",1
"4417","jpt",1
"4418","jpt",1
"4419","jpt",1
"4420","jpt",2
"4421","jpt",1
"4422","jpt",1
"4423","jpt",3
"4424","jpt",-1
"4425","jpt",-3
"4426","jpt",-1
"4427","jpt",-1
"4428","jpt",-2
"4429","jpt",2
"4430","jpt",1
"4431","jpt",2
"4432","jpt",-1
"4433","jpt",1
"4434","jpt",-1
"4435","jpt",1
"4436","jpt",-2
"4437","jpt",-1
"4438","jpt",1
"4439","jpt",-2
"4440","jpt",-2
"4441","jpt",-3
"4442","jpt",2
"4443","jpt",-2
"4444","jpt",-1
"4445","jpt",2
"4446","jpt",1
"4447","jpt",2
"4448","jpt",2
"4449","jpt",2
"4450","jpt",2
"4451","jpt",2
"4452","jpt",2
"4453","jpt",1
"4454","jpt",-1
"4455","jpt",1
"4456","jpt",3
"4457","jpt",2
"4458","jpt",2
"4459","jpt",2
"4460","jpt",-1
"4461","jpt",3
"4462","jpt",-1
"4463","jpt",-2
"4464","jpt",-1
"4465","jpt",-1
"4466","jpt",1
"4467","jpt",2
"4468","jpt",1
"4469","jpt",-1
"4470","jpt",-2
"4471","jpt",-2
"4472","jpt",2
"4473","jpt",-2
"4474","jpt",1
"4475","jpt",-2
"4476","jpt",-1
"4477","jpt",1
"4478","jpt",-2
"4479","jpt",-1
"4480","jpt",-1
"4481","jpt",-2
"4482","jpt",-3
"4483","jpt",-2
"4484","jpt",3
"4485","jpt",-1
"4486","jpt",-2
"4487","jpt",-1
"4488","jpt",-2
"4489","jpt",2
"4490","jpt",-3
"4491","jpt",-1
"4492","jpt",-3
"4493","jpt",1
"4494","jpt",-2
"4495","jpt",2
"4496","jpt",-1
"4497","jpt",1
"4498","jpt",2
"4499","jpt",2
"4500","jpt",2
"4501","jpt",1
"4502","jpt",-2
"4503","jpt",-2
"4504","jpt",2
"4505","jpt",2
"4506","jpt",2
"4507","jpt",1
"4508","jpt",-1
"4509","jpt",1
"4510","jpt",1
"4511","jpt",1
"4512","jpt",2
"4513","jpt",1
"4514","jpt",1
"4515","jpt",2
"4516","jpt",1
"4517","jpt",2
"4518","jpt",-1
"4519","jpt",-2
"4520","jpt",1
"4521","jpt",-1
"4522","jpt",-1
"4523","jpt",1
"4524","jpt",-2
"4525","jpt",1
"4526","jpt",2
"4527","jpt",2
"4528","jpt",-2
"4529","jpt",-2
"4530","jpt",1
"4531","jpt",1
"4532","jpt",-1
"4533","jpt",-2
"4534","jpt",1
"4535","jpt",1
"4536","jpt",-2
"4537","jpt",-1
"4538","jpt",-2
"4539","jpt",-2
"4540","jpt",-2
"4541","jpt",1
"4542","jpt",-2
"4543","jpt",1
"4544","jpt",-2
"4545","jpt",-2
"4546","jpt",-1
"4547","jpt",-2
"4548","jpt",1
"4549","jpt",1
"4550","jpt",-2
"4551","jpt",1
"4552","jpt",-1
"4553","jpt",-1
"4554","jpt",-2
"4555","jpt",1
"4556","jpt",-2
"4557","jpt",1
"4558","jpt",2
"4559","jpt",1
"4560","jpt",-1
"4561","jpt",-2
"4562","jpt",1
"4563","jpt",1
"4564","jpt",3
"4565","jpt",2
"4566","jpt",-3
"4567","jpt",-1
"4568","jpt",1
"4569","jpt",-1
"4570","jpt",-2
"4571","jpt",1
"4572","jpt",2
"4573","jpt",1
"4574","jpt",-2
"4575","jpt",-1
"4576","jpt",-2
"4577","jpt",-2
"4578","jpt",1
"4579","jpt",-2
"4580","jpt",-2
"4581","jpt",1
"4582","jpt",1
"4583","jpt",1
"4584","jpt",1
"4585","jpt",-1
"4586","jpt",-1
"4587","jpt",-1
"4588","jpt",-1
"4589","jpt",1
"4590","jpt",-3
"4591","jpt",-1
"4592","jpt",-1
"4593","jpt",-3
"4594","jpt",-1
"4595","jpt",-1
"4596","jpt",-1
"4597","jpt",-1
"4598","jpt",-2
"4599","jpt",1
"4600","jpt",-3
"4601","jpt",-2
"4602","jpt",1
"4603","jpt",1
"4604","jpt",2
"4605","jpt",2
"4606","jpt",2
"4607","jpt",2
"4608","jpt",1
"4609","jpt",-1
"4610","jpt",2
"4611","jpt",1
"4612","jpt",1
"4613","jpt",2
"4614","jpt",-2
"4615","jpt",1
"4616","jpt",1
"4617","jpt",4
"4618","jpt",4
"4619","jpt",3
"4620","jpt",3
"4621","jpt",-1
"4622","jpt",2
"4623","jpt",-2
"4624","jpt",-2
"4625","jpt",2
"4626","jpt",2
"4627","jpt",2
"4628","jpt",-1
"4629","jpt",-2
"4630","jpt",1
"4631","jpt",-1
"4632","jpt",-1
"4633","jpt",-2
"4634","jpt",1
"4635","jpt",4
"4636","jpt",3
"4637","jpt",3
"4638","jpt",4
"4639","jpt",3
"4640","jpt",3
"4641","jpt",-2
"4642","jpt",-2
"4643","jpt",1
"4644","jpt",1
"4645","jpt",2
"4646","jpt",1
"4647","jpt",2
"4648","jpt",2
"4649","jpt",-2
"4650","jpt",-1
"4651","jpt",-2
"4652","jpt",1
"4653","jpt",2
"4654","jpt",-2
"4655","jpt",2
"4656","jpt",-2
"4657","jpt",-3
"4658","jpt",-2
"4659","jpt",-3
"4660","jpt",-2
"4661","jpt",4
"4662","jpt",3
"4663","jpt",3
"4664","jpt",4
"4665","jpt",3
"4666","jpt",3
"4667","jpt",-2
"4668","jpt",-2
"4669","jpt",1
"4670","jpt",1
"4671","jpt",3
"4672","jpt",4
"4673","jpt",-1
"4674","jpt",4
"4675","jpt",2
"4676","jpt",-1
"4677","jpt",2
"4678","jpt",1
"4679","jpt",2
"4680","jpt",2
"4681","jpt",3
"4682","jpt",2
"4683","jpt",2
"4684","jpt",-1
"4685","jpt",-2
"4686","jpt",-1
"4687","jpt",1
"4688","jpt",2
"4689","jpt",4
"4690","jpt",-1
"4691","jpt",-2
"4692","jpt",-1
"4693","jpt",2
"4694","jpt",-1
"4695","jpt",2
"4696","jpt",-1
"4697","jpt",2
"4698","jpt",2
"4699","jpt",-2
"4700","jpt",2
"4701","jpt",-1
"4702","jpt",-2
"4703","jpt",1
"4704","jpt",-1
"4705","jpt",-1
"4706","jpt",-2
"4707","jpt",-2
"4708","jpt",2
"4709","jpt",-2
"4710","jpt",2
"4711","jpt",2
"4712","jpt",2
"4713","jpt",-1
"4714","jpt",2
"4715","jpt",-2
"4716","jpt",2
"4717","jpt",-1
"4718","jpt",-1
"4719","jpt",-1
"4720","jpt",-2
"4721","jpt",-1
"4722","jpt",-2
"4723","jpt",-2
"4724","jpt",-2
"4725","jpt",-1
"4726","jpt",-2
"4727","jpt",1
"4728","jpt",2
"4729","jpt",1
"4730","jpt",4
"4731","jpt",3
"4732","jpt",3
"4733","jpt",4
"4734","jpt",-2
"4735","jpt",1
"4736","jpt",2
"4737","jpt",-2
"4738","jpt",1
"4739","jpt",-2
"4740","jpt",-2
"4741","jpt",-1
"4742","jpt",-1
"4743","jpt",-1
"4744","jpt",-1
"4745","jpt",-3
"4746","jpt",2
"4747","jpt",-2
"4748","jpt",1
"4749","jpt",-2
"4750","jpt",-2
"4751","jpt",-2
"4752","jpt",1
"4753","jpt",2
"4754","jpt",-3
"4755","jpt",-2
"4756","jpt",1
"4757","jpt",1
"4758","jpt",-2
"4759","jpt",-2
"4760","jpt",1
"4761","jpt",-2
"4762","jpt",1
"4763","jpt",-3
"4764","jpt",-1
"4765","jpt",2
"4766","jpt",2
"4767","jpt",2
"4768","jpt",2
"4769","jpt",-1
"4770","jpt",2
"4771","jpt",-1
"4772","jpt",-1
"4773","jpt",2
"4774","jpt",-1
"4775","jpt",-2
"4776","jpt",-1
"4777","jpt",-2
"4778","jpt",2
"4779","jpt",-1
"4780","jpt",-2
"4781","jpt",-1
"4782","jpt",-2
"4783","jpt",-1
"4784","jpt",-2
"4785","jpt",1
"4786","jpt",-3
"4787","jpt",-2
"4788","jpt",1
"4789","jpt",-1
"4790","jpt",-2
"4791","jpt",-2
"4792","jpt",-1
"4793","jpt",-2
"4794","jpt",1
"4795","jpt",-2
"4796","jpt",-2
"4797","jpt",-1
"4798","jpt",1
"4799","jpt",2
"4800","jpt",-2
"4801","jpt",-2
"4802","jpt",1
"4803","jpt",1
"4804","jpt",-1
"4805","jpt",-2
"4806","jpt",1
"4807","jpt",-2
"4808","jpt",1
"4809","jpt",2
"4810","jpt",2
"4811","jpt",-1
"4812","jpt",-2
"4813","jpt",-2
"4814","jpt",-1
"4815","jpt",-1
"4816","jpt",1
"4817","jpt",1
"4818","jpt",2
"4819","jpt",1
"4820","jpt",2
"4821","jpt",2
"4822","jpt",2
"4823","jpt",-2
"4824","jpt",4
"4825","jpt",-2
"4826","jpt",-2
"4827","jpt",1
"4828","jpt",1
"4829","jpt",1
"4830","jpt",2
"4831","jpt",2
"4832","jpt",2
"4833","jpt",1
"4834","jpt",-2
"4835","jpt",-2
"4836","jpt",-1
"4837","jpt",4
"4838","jpt",-2
"4839","jpt",-3
"4840","jpt",-1
"4841","jpt",2
"4842","jpt",2
"4843","jpt",4
"4844","jpt",-2
"4845","jpt",2
"4846","jpt",1
"4847","jpt",2
"4848","jpt",-2
"4849","jpt",-1
"4850","jpt",2
"4851","jpt",4
"4852","jpt",1
"4853","jpt",2
"4854","jpt",4
"4855","jpt",2
"4856","jpt",2
"4857","jpt",1
"4858","jpt",2
"4859","jpt",2
"4860","jpt",-1
"4861","jpt",1
"4862","jpt",2
"4863","jpt",2
"4864","jpt",-1
"4865","jpt",-1
"4866","jpt",1
"4867","jpt",-2
"4868","jpt",-2
"4869","jpt",-2
"4870","jpt",1
"4871","jpt",-1
"4872","jpt",3
"4873","jpt",1
"4874","jpt",-2
"4875","jpt",1
"4876","jpt",-2
"4877","jpt",2
"4878","jpt",-2
"4879","jpt",-2
"4880","jpt",-1
"4881","jpt",2
"4882","jpt",-2
"4883","jpt",1
"4884","jpt",2
"4885","jpt",-1
"4886","jpt",3
"4887","jpt",2
"4888","jpt",2
"4889","jpt",3
"4890","jpt",2
"4891","jpt",-1
"4892","jpt",1
"4893","jpt",-3
"4894","jpt",2
"4895","jpt",2
"4896","jpt",2
"4897","jpt",1
"4898","jpt",-1
"4899","jpt",2
"4900","jpt",2
"4901","jpt",2
"4902","jpt",2
"4903","jpt",2
"4904","jpt",-2
"4905","jpt",-2
"4906","jpt",2
"4907","jpt",2
"4908","jpt",-1
"4909","jpt",1
"4910","jpt",1
"4911","jpt",1
"4912","jpt",-1
"4913","jpt",-1
"4914","jpt",-1
"4915","jpt",2
"4916","jpt",-2
"4917","jpt",2
"4918","jpt",1
"4919","jpt",2
"4920","jpt",2
"4921","jpt",2
"4922","jpt",2
"4923","jpt",-2
"4924","jpt",-1
"4925","jpt",2
"4926","jpt",1
"4927","jpt",-2
"4928","jpt",2
"4929","jpt",1
"4930","jpt",1
"4931","jpt",-2
"4932","jpt",1
"4933","jpt",1
"4934","jpt",2
"4935","jpt",-2
"4936","jpt",-1
"4937","jpt",-2
"4938","jpt",1
"4939","jpt",-2
"4940","jpt",1
"4941","jpt",1
"4942","jpt",-2
"4943","jpt",-2
"4944","jpt",1
"4945","jpt",-2
"4946","jpt",1
"4947","jpt",1
"4948","jpt",-2
"4949","jpt",-2
"4950","jpt",-2
"4951","jpt",-2
"4952","jpt",-2
"4953","jpt",-2
"4954","jpt",-3
"4955","jpt",1
"4956","jpt",-2
"4957","jpt",-2
"4958","jpt",-2
"4959","jpt",1
"4960","jpt",-2
"4961","jpt",2
"4962","jpt",-1
"4963","jpt",-2
"4964","jpt",2
"4965","jpt",-2
"4966","jpt",1
"4967","jpt",2
"4968","jpt",1
"4969","jpt",2
"4970","jpt",2
"4971","jpt",2
"4972","jpt",2
"4973","jpt",-1
"4974","jpt",2
"4975","jpt",-1
"4976","jpt",-3
"4977","jpt",-2
"4978","jpt",1
"4979","jpt",-1
"4980","jpt",-2
"4981","jpt",1
"4982","jpt",-2
"4983","jpt",-2
"4984","jpt",1
"4985","jpt",-2
"4986","jpt",1
"4987","jpt",2
"4988","jpt",-1
"4989","jpt",2
"4990","jpt",-2
"4991","jpt",-1
"4992","jpt",2
"4993","jpt",-1
"4994","jpt",-1
"4995","jpt",2
"4996","jpt",-2
"4997","jpt",1
"4998","jpt",1
"4999","jpt",-2
"5000","jpt",3
"5001","jpt",-1
"5002","jpt",1
"5003","jpt",1
"5004","jpt",-2
"5005","jpt",-3
"5006","jpt",-3
"5007","jpt",-2
"5008","jpt",-2
"5009","jpt",1
"5010","jpt",1
"5011","jpt",1
"5012","jpt",2
"5013","jpt",-2
"5014","jpt",1
"5015","jpt",-1
"5016","jpt",2
"5017","jpt",1
"5018","jpt",-1
"5019","jpt",1
"5020","jpt",-1
"5021","jpt",-1
"5022","jpt",1
"5023","jpt",1
"5024","jpt",2
"5025","jpt",1
"5026","jpt",-2
"5027","jpt",-2
"5028","jpt",1
"5029","jpt",-2
"5030","jpt",-2
"5031","jpt",-2
"5032","jpt",2
"5033","jpt",-2
"5034","jpt",1
"5035","jpt",-2
"5036","jpt",-2
"5037","jpt",-2
"5038","jpt",-2
"5039","jpt",-2
"5040","jpt",1
"5041","jpt",-2
"5042","jpt",1
"5043","jpt",-3
"5044","jpt",-2
"5045","jpt",1
"5046","jpt",1
"5047","jpt",-2
"5048","jpt",-1
